Virtual User Agent ID,Age encoding,Preference Style,Score(1-5)
A0181,2 (19-28 years old),algorithmic-stroke,3
A0181,2 (19-28 years old),shader,3
A0181,2 (19-28 years old),noise-field,3
A0181,2 (19-28 years old),procedural-texture,3
A0181,2 (19-28 years old),optical-flow,2
A0181,2 (19-28 years old),voxel,4
A0181,2 (19-28 years old),optical-flow,5
A0181,2 (19-28 years old),particle,4
A0181,2 (19-28 years old),glitch,3
A0181,2 (19-28 years old),fractal,2
A0182,3 (29-45 years old),pixel-collage,1
A0182,3 (29-45 years old),optical-flow,2
A0182,3 (29-45 years old),shader,3
A0182,3 (29-45 years old),GAN-synthesised,4
A0182,3 (29-45 years old),procedural-texture,2
A0182,3 (29-45 years old),noise-field,4
A0182,3 (29-45 years old),data-mapping,3
A0182,3 (29-45 years old),GAN-synthesised,1
A0182,3 (29-45 years old),particle,3
A0182,3 (29-45 years old),glitch,2
A0182,3 (29-45 years old),algorithmic-stroke,1
A0182,3 (29-45 years old),shader,2
A0182,3 (29-45 years old),data-mapping,4
A0182,3 (29-45 years old),voxel,1
A0182,3 (29-45 years old),particle,2
A0182,3 (29-45 years old),optical-flow,3
A0182,3 (29-45 years old),pixel-collage,2
A0182,3 (29-45 years old),shader,3
A0182,3 (29-45 years old),shader,1
A0182,3 (29-45 years old),pixel-collage,1
A0182,3 (29-45 years old),glitch,3
A0182,3 (29-45 years old),GAN-synthesised,3
A0182,3 (29-45 years old),procedural-texture,3
A0182,3 (29-45 years old),optical-flow,1
A0182,3 (29-45 years old),noise-field,5
A0182,3 (29-45 years old),optical-flow,1
A0182,3 (29-45 years old),algorithmic-stroke,2
A0182,3 (29-45 years old),fractal,3
A0182,3 (29-45 years old),voxel,4
A0182,3 (29-45 years old),voxel,3
A0182,3 (29-45 years old),algorithmic-stroke,5
A0182,3 (29-45 years old),fractal,3
A0182,3 (29-45 years old),fractal,1
A0182,3 (29-45 years old),glitch,2
A0182,3 (29-45 years old),voxel,3
A0182,3 (29-45 years old),procedural-texture,1
A0182,3 (29-45 years old),algorithmic-stroke,2
A0182,3 (29-45 years old),optical-flow,1
A0182,3 (29-45 years old),noise-field,2
A0182,3 (29-45 years old),GAN-synthesised,1
A0182,3 (29-45 years old),noise-field,3
A0182,3 (29-45 years old),glitch,4
A0182,3 (29-45 years old),data-mapping,3
A0182,3 (29-45 years old),particle,2
A0182,3 (29-45 years old),fractal,4
A0182,3 (29-45 years old),pixel-collage,1
A0182,3 (29-45 years old),particle,2
A0182,3 (29-45 years old),voxel,3
A0182,3 (29-45 years old),data-mapping,1
A0182,3 (29-45 years old),procedural-texture,2
A0183,2 (19-28 years old),glitch,4
A0183,2 (19-28 years old),particle,3
A0183,2 (19-28 years old),algorithmic-stroke,4
A0183,2 (19-28 years old),shader,3
A0183,2 (19-28 years old),procedural-texture,1
A0183,2 (19-28 years old),algorithmic-stroke,4
A0183,2 (19-28 years old),algorithmic-stroke,4
A0183,2 (19-28 years old),data-mapping,2
A0183,2 (19-28 years old),GAN-synthesised,4
A0183,2 (19-28 years old),fractal,4
A0183,2 (19-28 years old),noise-field,3
A0183,2 (19-28 years old),GAN-synthesised,1
A0183,2 (19-28 years old),voxel,4
A0183,2 (19-28 years old),particle,4
A0183,2 (19-28 years old),GAN-synthesised,2
A0183,2 (19-28 years old),pixel-collage,4
A0183,2 (19-28 years old),glitch,2
A0183,2 (19-28 years old),fractal,3
A0183,2 (19-28 years old),data-mapping,4
A0183,2 (19-28 years old),shader,3
A0183,2 (19-28 years old),optical-flow,4
A0183,2 (19-28 years old),glitch,4
A0183,2 (19-28 years old),algorithmic-stroke,2
A0183,2 (19-28 years old),particle,4
A0183,2 (19-28 years old),fractal,3
A0183,2 (19-28 years old),shader,4
A0183,2 (19-28 years old),voxel,5
A0183,2 (19-28 years old),pixel-collage,2
A0183,2 (19-28 years old),procedural-texture,1
A0183,2 (19-28 years old),data-mapping,2
A0183,2 (19-28 years old),glitch,4
A0183,2 (19-28 years old),noise-field,4
A0183,2 (19-28 years old),voxel,4
A0183,2 (19-28 years old),shader,3
A0183,2 (19-28 years old),fractal,4
A0183,2 (19-28 years old),optical-flow,2
A0183,2 (19-28 years old),data-mapping,3
A0183,2 (19-28 years old),GAN-synthesised,2
A0183,2 (19-28 years old),fractal,3
A0183,2 (19-28 years old),optical-flow,2
A0183,2 (19-28 years old),noise-field,3
A0183,2 (19-28 years old),optical-flow,2
A0183,2 (19-28 years old),procedural-texture,3
A0183,2 (19-28 years old),procedural-texture,1
A0183,2 (19-28 years old),pixel-collage,3
A0183,2 (19-28 years old),algorithmic-stroke,3
A0183,2 (19-28 years old),pixel-collage,2
A0183,2 (19-28 years old),particle,3
A0183,2 (19-28 years old),voxel,3
A0183,2 (19-28 years old),noise-field,3
A0184,2 (19-28 years old),pixel-collage,5
A0184,2 (19-28 years old),optical-flow,3
A0184,2 (19-28 years old),voxel,2
A0184,2 (19-28 years old),noise-field,5
A0184,2 (19-28 years old),noise-field,4
A0184,2 (19-28 years old),glitch,5
A0184,2 (19-28 years old),glitch,5
A0184,2 (19-28 years old),fractal,2
A0184,2 (19-28 years old),voxel,3
A0184,2 (19-28 years old),data-mapping,4
A0184,2 (19-28 years old),algorithmic-stroke,3
A0184,2 (19-28 years old),voxel,3
A0184,2 (19-28 years old),GAN-synthesised,4
A0184,2 (19-28 years old),pixel-collage,5
A0184,2 (19-28 years old),particle,2
A0184,2 (19-28 years old),shader,3
A0184,2 (19-28 years old),particle,4
A0184,2 (19-28 years old),algorithmic-stroke,4
A0184,2 (19-28 years old),noise-field,3
A0184,2 (19-28 years old),GAN-synthesised,3
A0184,2 (19-28 years old),fractal,4
A0184,2 (19-28 years old),particle,4
A0184,2 (19-28 years old),data-mapping,2
A0184,2 (19-28 years old),fractal,5
A0184,2 (19-28 years old),algorithmic-stroke,3
A0184,2 (19-28 years old),noise-field,4
A0184,2 (19-28 years old),GAN-synthesised,2
A0184,2 (19-28 years old),data-mapping,3
A0184,2 (19-28 years old),particle,4
A0184,2 (19-28 years old),procedural-texture,2
A0184,2 (19-28 years old),fractal,3
A0184,2 (19-28 years old),pixel-collage,4
A0184,2 (19-28 years old),glitch,5
A0184,2 (19-28 years old),procedural-texture,2
A0184,2 (19-28 years old),procedural-texture,2
A0184,2 (19-28 years old),GAN-synthesised,3
A0184,2 (19-28 years old),glitch,4
A0184,2 (19-28 years old),shader,4
A0184,2 (19-28 years old),procedural-texture,2
A0184,2 (19-28 years old),optical-flow,4
A0184,2 (19-28 years old),data-mapping,3
A0184,2 (19-28 years old),pixel-collage,4
A0184,2 (19-28 years old),voxel,2
A0184,2 (19-28 years old),shader,5
A0184,2 (19-28 years old),optical-flow,3
A0184,2 (19-28 years old),optical-flow,3
A0184,2 (19-28 years old),shader,4
A0184,2 (19-28 years old),procedural-texture,2
A0184,2 (19-28 years old),optical-flow,4
A0184,2 (19-28 years old),algorithmic-stroke,5
A0185,0 (0-12 years old),algorithmic-stroke,3
A0185,0 (0-12 years old),GAN-synthesised,2
A0185,0 (0-12 years old),algorithmic-stroke,3
A0185,0 (0-12 years old),pixel-collage,2
A0185,0 (0-12 years old),noise-field,4
A0185,0 (0-12 years old),optical-flow,4
A0185,0 (0-12 years old),optical-flow,5
A0185,0 (0-12 years old),GAN-synthesised,3
A0185,0 (0-12 years old),procedural-texture,4
A0185,0 (0-12 years old),optical-flow,3
A0185,0 (0-12 years old),glitch,5
A0185,0 (0-12 years old),algorithmic-stroke,3
A0185,0 (0-12 years old),voxel,3
A0185,0 (0-12 years old),data-mapping,4
A0185,0 (0-12 years old),glitch,4
A0185,0 (0-12 years old),pixel-collage,4
A0185,0 (0-12 years old),pixel-collage,2
A0185,0 (0-12 years old),particle,2
A0185,0 (0-12 years old),particle,5
A0185,0 (0-12 years old),shader,2
A0185,0 (0-12 years old),GAN-synthesised,4
A0185,0 (0-12 years old),particle,4
A0185,0 (0-12 years old),voxel,4
A0185,0 (0-12 years old),shader,4
A0185,0 (0-12 years old),glitch,3
A0185,0 (0-12 years old),optical-flow,2
A0185,0 (0-12 years old),data-mapping,3
A0185,0 (0-12 years old),shader,5
A0185,0 (0-12 years old),fractal,5
A0185,0 (0-12 years old),data-mapping,2
A0185,0 (0-12 years old),procedural-texture,3
A0185,0 (0-12 years old),shader,3
A0185,0 (0-12 years old),voxel,4
A0185,0 (0-12 years old),GAN-synthesised,2
A0185,0 (0-12 years old),noise-field,4
A0185,0 (0-12 years old),fractal,4
A0185,0 (0-12 years old),noise-field,3
A0185,0 (0-12 years old),fractal,2
A0185,0 (0-12 years old),procedural-texture,3
A0185,0 (0-12 years old),voxel,4
A0185,0 (0-12 years old),procedural-texture,3
A0185,0 (0-12 years old),fractal,4
A0185,0 (0-12 years old),shader,2
A0185,0 (0-12 years old),noise-field,2
A0185,0 (0-12 years old),algorithmic-stroke,4
A0185,0 (0-12 years old),glitch,3
A0185,0 (0-12 years old),particle,4
A0185,0 (0-12 years old),GAN-synthesised,5
A0185,0 (0-12 years old),pixel-collage,3
A0185,0 (0-12 years old),data-mapping,3
A0186,3 (29-45 years old),algorithmic-stroke,3
A0186,3 (29-45 years old),optical-flow,4
A0186,3 (29-45 years old),shader,2
A0186,3 (29-45 years old),particle,3
A0186,3 (29-45 years old),voxel,5
A0186,3 (29-45 years old),fractal,1
A0186,3 (29-45 years old),fractal,2
A0186,3 (29-45 years old),procedural-texture,4
A0186,3 (29-45 years old),GAN-synthesised,2
A0186,3 (29-45 years old),pixel-collage,2
A0186,3 (29-45 years old),algorithmic-stroke,3
A0186,3 (29-45 years old),noise-field,3
A0186,3 (29-45 years old),GAN-synthesised,2
A0186,3 (29-45 years old),procedural-texture,4
A0186,3 (29-45 years old),data-mapping,4
A0186,3 (29-45 years old),particle,5
A0186,3 (29-45 years old),voxel,3
A0186,3 (29-45 years old),shader,4
A0186,3 (29-45 years old),pixel-collage,1
A0186,3 (29-45 years old),fractal,2
A0186,3 (29-45 years old),voxel,5
A0186,3 (29-45 years old),pixel-collage,1
A0186,3 (29-45 years old),optical-flow,2
A0186,3 (29-45 years old),pixel-collage,4
A0186,3 (29-45 years old),procedural-texture,3
A0186,3 (29-45 years old),glitch,2
A0186,3 (29-45 years old),data-mapping,4
A0186,3 (29-45 years old),optical-flow,3
A0186,3 (29-45 years old),data-mapping,3
A0186,3 (29-45 years old),optical-flow,3
A0186,3 (29-45 years old),GAN-synthesised,3
A0186,3 (29-45 years old),data-mapping,3
A0186,3 (29-45 years old),procedural-texture,2
A0186,3 (29-45 years old),noise-field,5
A0186,3 (29-45 years old),shader,2
A0186,3 (29-45 years old),shader,4
A0186,3 (29-45 years old),particle,2
A0186,3 (29-45 years old),glitch,1
A0186,3 (29-45 years old),GAN-synthesised,2
A0186,3 (29-45 years old),algorithmic-stroke,4
A0186,3 (29-45 years old),algorithmic-stroke,3
A0186,3 (29-45 years old),glitch,4
A0186,3 (29-45 years old),fractal,1
A0186,3 (29-45 years old),glitch,2
A0186,3 (29-45 years old),noise-field,3
A0186,3 (29-45 years old),glitch,4
A0186,3 (29-45 years old),particle,4
A0186,3 (29-45 years old),voxel,3
A0186,3 (29-45 years old),voxel,2
A0186,3 (29-45 years old),noise-field,4
A0187,2 (19-28 years old),procedural-texture,2
A0187,2 (19-28 years old),voxel,3
A0187,2 (19-28 years old),glitch,2
A0187,2 (19-28 years old),GAN-synthesised,4
A0187,2 (19-28 years old),shader,3
A0187,2 (19-28 years old),data-mapping,4
A0187,2 (19-28 years old),glitch,2
A0187,2 (19-28 years old),optical-flow,2
A0187,2 (19-28 years old),algorithmic-stroke,1
A0187,2 (19-28 years old),algorithmic-stroke,3
A0187,2 (19-28 years old),GAN-synthesised,3
A0187,2 (19-28 years old),procedural-texture,2
A0187,2 (19-28 years old),noise-field,3
A0187,2 (19-28 years old),data-mapping,3
A0187,2 (19-28 years old),glitch,4
A0187,2 (19-28 years old),particle,2
A0187,2 (19-28 years old),optical-flow,2
A0187,2 (19-28 years old),particle,4
A0187,2 (19-28 years old),data-mapping,3
A0187,2 (19-28 years old),procedural-texture,3
A0187,2 (19-28 years old),particle,3
A0187,2 (19-28 years old),shader,3
A0187,2 (19-28 years old),shader,2
A0187,2 (19-28 years old),data-mapping,3
A0187,2 (19-28 years old),pixel-collage,4
A0187,2 (19-28 years old),glitch,2
A0187,2 (19-28 years old),fractal,1
A0187,2 (19-28 years old),shader,1
A0187,2 (19-28 years old),fractal,3
A0187,2 (19-28 years old),pixel-collage,2
A0187,2 (19-28 years old),GAN-synthesised,4
A0187,2 (19-28 years old),pixel-collage,3
A0187,2 (19-28 years old),particle,2
A0187,2 (19-28 years old),GAN-synthesised,5
A0187,2 (19-28 years old),fractal,1
A0187,2 (19-28 years old),optical-flow,3
A0187,2 (19-28 years old),noise-field,3
A0187,2 (19-28 years old),pixel-collage,3
A0187,2 (19-28 years old),voxel,1
A0187,2 (19-28 years old),procedural-texture,2
A0187,2 (19-28 years old),voxel,3
A0187,2 (19-28 years old),optical-flow,1
A0187,2 (19-28 years old),algorithmic-stroke,5
A0187,2 (19-28 years old),voxel,3
A0187,2 (19-28 years old),fractal,2
A0187,2 (19-28 years old),algorithmic-stroke,4
A0187,2 (19-28 years old),noise-field,2
A0187,2 (19-28 years old),noise-field,4
A0187,2 (19-28 years old),voxel,2
A0187,2 (19-28 years old),GAN-synthesised,3
A0188,3 (29-45 years old),glitch,2
A0188,3 (29-45 years old),fractal,5
A0188,3 (29-45 years old),algorithmic-stroke,2
A0188,3 (29-45 years old),shader,4
A0188,3 (29-45 years old),optical-flow,1
A0188,3 (29-45 years old),voxel,3
A0188,3 (29-45 years old),GAN-synthesised,1
A0188,3 (29-45 years old),particle,3
A0188,3 (29-45 years old),noise-field,2
A0188,3 (29-45 years old),glitch,3
A0188,3 (29-45 years old),pixel-collage,3
A0188,3 (29-45 years old),glitch,5
A0188,3 (29-45 years old),particle,3
A0188,3 (29-45 years old),voxel,2
A0188,3 (29-45 years old),voxel,4
A0188,3 (29-45 years old),optical-flow,3
A0188,3 (29-45 years old),procedural-texture,3
A0188,3 (29-45 years old),particle,5
A0188,3 (29-45 years old),GAN-synthesised,2
A0188,3 (29-45 years old),shader,1
A0188,3 (29-45 years old),optical-flow,3
A0188,3 (29-45 years old),particle,2
A0188,3 (29-45 years old),noise-field,3
A0188,3 (29-45 years old),voxel,4
A0188,3 (29-45 years old),fractal,3
A0188,3 (29-45 years old),particle,4
A0188,3 (29-45 years old),fractal,5
A0188,3 (29-45 years old),GAN-synthesised,3
A0188,3 (29-45 years old),GAN-synthesised,2
A0188,3 (29-45 years old),shader,1
A0188,3 (29-45 years old),optical-flow,3
A0188,3 (29-45 years old),data-mapping,2
A0188,3 (29-45 years old),data-mapping,4
A0188,3 (29-45 years old),noise-field,2
A0188,3 (29-45 years old),noise-field,2
A0188,3 (29-45 years old),shader,1
A0188,3 (29-45 years old),algorithmic-stroke,2
A0188,3 (29-45 years old),procedural-texture,3
A0188,3 (29-45 years old),fractal,5
A0188,3 (29-45 years old),algorithmic-stroke,3
A0188,3 (29-45 years old),pixel-collage,1
A0188,3 (29-45 years old),procedural-texture,4
A0188,3 (29-45 years old),data-mapping,5
A0188,3 (29-45 years old),data-mapping,3
A0188,3 (29-45 years old),glitch,4
A0188,3 (29-45 years old),data-mapping,3
A0188,3 (29-45 years old),algorithmic-stroke,1
A0188,3 (29-45 years old),procedural-texture,3
A0188,3 (29-45 years old),pixel-collage,3
A0188,3 (29-45 years old),pixel-collage,2
A0189,2 (19-28 years old),GAN-synthesised,4
A0189,2 (19-28 years old),fractal,3
A0189,2 (19-28 years old),particle,3
A0189,2 (19-28 years old),voxel,2
A0189,2 (19-28 years old),procedural-texture,2
A0189,2 (19-28 years old),data-mapping,4
A0189,2 (19-28 years old),voxel,2
A0189,2 (19-28 years old),glitch,4
A0189,2 (19-28 years old),pixel-collage,2
A0189,2 (19-28 years old),algorithmic-stroke,3
A0189,2 (19-28 years old),glitch,3
A0189,2 (19-28 years old),pixel-collage,2
A0189,2 (19-28 years old),fractal,1
A0189,2 (19-28 years old),pixel-collage,3
A0189,2 (19-28 years old),fractal,4
A0189,2 (19-28 years old),data-mapping,2
A0189,2 (19-28 years old),procedural-texture,1
A0189,2 (19-28 years old),algorithmic-stroke,4
A0189,2 (19-28 years old),noise-field,3
A0189,2 (19-28 years old),optical-flow,3
A0189,2 (19-28 years old),GAN-synthesised,1
A0189,2 (19-28 years old),shader,2
A0189,2 (19-28 years old),glitch,5
A0189,2 (19-28 years old),voxel,2
A0189,2 (19-28 years old),glitch,3
A0189,2 (19-28 years old),GAN-synthesised,2
A0189,2 (19-28 years old),particle,3
A0189,2 (19-28 years old),algorithmic-stroke,3
A0189,2 (19-28 years old),particle,4
A0189,2 (19-28 years old),shader,3
A0189,2 (19-28 years old),pixel-collage,2
A0189,2 (19-28 years old),voxel,1
A0189,2 (19-28 years old),GAN-synthesised,2
A0189,2 (19-28 years old),noise-field,3
A0189,2 (19-28 years old),noise-field,3
A0189,2 (19-28 years old),particle,1
A0189,2 (19-28 years old),shader,4
A0189,2 (19-28 years old),noise-field,4
A0189,2 (19-28 years old),procedural-texture,3
A0189,2 (19-28 years old),glitch,3
A0189,2 (19-28 years old),fractal,3
A0189,2 (19-28 years old),data-mapping,3
A0189,2 (19-28 years old),voxel,2
A0189,2 (19-28 years old),algorithmic-stroke,2
A0189,2 (19-28 years old),optical-flow,2
A0189,2 (19-28 years old),optical-flow,2
A0189,2 (19-28 years old),data-mapping,3
A0189,2 (19-28 years old),procedural-texture,3
A0189,2 (19-28 years old),optical-flow,3
A0189,2 (19-28 years old),shader,3
A0190,2 (19-28 years old),voxel,4
A0190,2 (19-28 years old),procedural-texture,2
A0190,2 (19-28 years old),noise-field,5
A0190,2 (19-28 years old),procedural-texture,2
A0190,2 (19-28 years old),glitch,4
A0190,2 (19-28 years old),particle,3
A0190,2 (19-28 years old),fractal,2
A0190,2 (19-28 years old),data-mapping,3
A0190,2 (19-28 years old),glitch,3
A0190,2 (19-28 years old),particle,4
A0190,2 (19-28 years old),GAN-synthesised,4
A0190,2 (19-28 years old),noise-field,4
A0190,2 (19-28 years old),shader,4
A0190,2 (19-28 years old),optical-flow,2
A0190,2 (19-28 years old),fractal,4
A0190,2 (19-28 years old),fractal,2
A0190,2 (19-28 years old),GAN-synthesised,4
A0190,2 (19-28 years old),GAN-synthesised,3
A0190,2 (19-28 years old),procedural-texture,1
A0190,2 (19-28 years old),algorithmic-stroke,3
A0190,2 (19-28 years old),data-mapping,3
A0190,2 (19-28 years old),pixel-collage,2
A0190,2 (19-28 years old),optical-flow,3
A0190,2 (19-28 years old),voxel,4
A0190,2 (19-28 years old),shader,3
A0190,2 (19-28 years old),algorithmic-stroke,4
A0190,2 (19-28 years old),voxel,3
A0190,2 (19-28 years old),noise-field,5
A0190,2 (19-28 years old),shader,3
A0190,2 (19-28 years old),procedural-texture,4
A0190,2 (19-28 years old),optical-flow,2
A0190,2 (19-28 years old),data-mapping,2
A0190,2 (19-28 years old),pixel-collage,3
A0190,2 (19-28 years old),shader,3
A0190,2 (19-28 years old),pixel-collage,3
A0190,2 (19-28 years old),pixel-collage,3
A0190,2 (19-28 years old),shader,3
A0190,2 (19-28 years old),algorithmic-stroke,3
A0190,2 (19-28 years old),voxel,5
A0190,2 (19-28 years old),optical-flow,5
A0190,2 (19-28 years old),data-mapping,2
A0190,2 (19-28 years old),glitch,3
A0190,2 (19-28 years old),particle,3
A0190,2 (19-28 years old),algorithmic-stroke,4
A0190,2 (19-28 years old),shader,4
A0190,2 (19-28 years old),fractal,4
A0190,2 (19-28 years old),glitch,1
A0190,2 (19-28 years old),particle,2
A0190,2 (19-28 years old),noise-field,2
